"","","par1","par2","par3","par4"
"cv",77.4330080759478,0.93281737180693,-16.4932747125392,-3.22478968090209,212.672743456386
"cv",87.344670596013,0.902233188205711,-9.58418106747528,-3.15866589814692,209.557258064638
"cv",96.3811781783789,0.853201341233632,-9.2981360230895,-3.20309540677793,214.098617698999
"cv",126.652008597008,-0.888346086147196,-0.309542141547581,-4.90905597316344,-231.828679213396
"cv",90.6603431630461,0.873665491360655,-3.99370031896699,-3.26809597496214,217.256639289802
"cv",92.0735674243482,0.888908223711923,-7.98459293464027,-3.19521158943812,213.489022876036
"cv",83.9108512312129,0.780015663319934,-3.25070760939545,-3.28643385381283,219.90931492312
