"","","par1","par2","par3"
"cv",90.8164637040382,0.539696372693351,-1.31948390608649,-3.18544602967637
"cv",57.6888330725547,0.475096905414394,-1.45762501952689,-3.21680345803047
"cv",117.313936138859,0.515791320976285,-1.49050411186533,-3.32392798555198
"cv",69.5510638065664,0.538388125487097,-1.50431434856356,-3.16230699773601
"cv",33.7818258541717,0.535157795422038,-1.50488193854735,-3.08380413236699
"cv",103.416352572313,0.587605621393485,-1.6028288318593,-3.12565937189589
"cv",23.4674789516168,0.550627998561399,-1.48787211703721,-3.03724061260078
