"","","par1","par2","par3","par4","par5","par6"
"cv",99.0461285551859,-1.03398483310214,1.10639131613627,-5.79585149593372,-496.42206216231,117.022349728766,-1.58496537718121
"cv",62.2134059053586,-1.20325038170667,1.05807263232885,-7.83671132512958,-749.774719122797,-121.559089543272,3.04850791537623
"cv",106.356550227703,-1.30768971377722,-0.0945219177858974,-9.25522754959479,-229.177481516116,-480.330503131519,2.84160791430622
"cv",104.196771645283,1.36071898183085,-15.2226652568307,-3.99973124265671,291.748872026801,-0.873653008208193,0.0277410723601887
"cv",108.603207731593,1.20114774155252,-9.36918841950437,-3.90350783854494,674.396394471819,-32.0894280448556,-4.37877309929434
"cv",82.9280240189217,1.14434952189967,-23.6486439101847,-3.77020436786294,948.589363220487,9.48778981549349,4.71171877460824
"cv",68.019313422262,1.10576521578531,-18.8468964205051,-3.46769305499443,593.770207903986,-41.6538722870418,-0.62206255527478
