"","","par1","par2","par3","par4","par5"
"cv",117.13856658247,1.40736933209481,3.75961208551228,2.673035947484,-98.4309936137288,2.98352024628525
"cv",117.462699048186,1.249498714342,3.99875606838248,3.0132901529588,-284.56845826598,2.36340881913565
"cv",117.828832921772,1.22172777157047,3.78877111575278,2.67963486465328,-241.694839607363,-5.1731433609839
"cv",117.595781471293,1.43477287093219,3.47274228343299,2.40946648946727,9.39777685652219,-3.8655877506218
"cv",117.155458009701,1.28753823515751,3.52610491664125,2.43346065464462,-743.75635986847,-4.35827925335616
"cv",118.402361024446,1.36308998199091,3.21781612915401,1.90888844492079,5.68598927929997,-4.23948059789836
"cv",116.181562099141,1.15787843374956,3.73793749006574,2.84035496780911,-78.7281205633724,4.17353069695769
