"","","par1","par2","par3","par4","par5"
"cv",92.6194085020208,-0.549009791656999,-0.860869250034359,-3.94648703167915,-713.203799467884,9.37400637420496
"cv",71.2715590317948,-1.07318023514367,0.982085324230848,-6.20679389294079,-228.088923611938,1.52181413134852
"cv",119.284830603721,-1.01691096187275,0.294236801090434,-5.94377813202371,-695.470864152202,3.8102290427061
"cv",63.9170984339984,-1.09432987852123,-0.202812919624564,-6.4145706055507,-964.290337934946,7.58077356558658
"cv",97.0282824795099,-0.562322933579971,-0.718687022337654,-4.04297909254634,-626.353587234252,8.82959076765521
"cv",93.1365820141632,-1.06828897661766,1.43696299604722,-6.26704680759714,-62.4370878066308,4.83965600829439
"cv",78.3848578734488,-0.679825743139035,-0.332390299330319,-4.1481565002537,-721.470297314227,6.75433589342627
