"","","par1","par2","par3"
"cv",118.546549723688,0.650257337269965,-5.22795079871534,-2.1210223148509
"cv",102.637926517432,-1.20296241007769,-0.358539546442075,-7.58185267377999
"cv",104.944277857959,-1.25967071810385,-0.411831541614753,-8.14208687152087
