"","","par1","par2","par3","par4","par5"
"cv",118.744423096109,-0.756417371832216,2.24619667748041,-3.78462501481214,616.952854452659,-2.92151459250831
"cv",127.902377440368,1.01704218050092,4.90705290306861,0.956941014318709,374.02769073161,-0.214062222496819
"cv",119.920890505807,-0.79864981170743,2.40500803401206,-4.99011980833937,600.644750510568,-1.03788878950286
"cv",121.851804543358,1.99854160379618,-5.3380623155874,-3.78174463724643,937.177148475329,1.80041658717172
"cv",125.391364659269,-0.521906121811639,1.12192884237892,-2.4817541092815,100.870321101635,-2.02464746030069
"cv",119.687295652884,2.30687946120162,6.27466327828419,-6.03217865972332,293.717353854104,-7.10229231669185
"cv",121.125256578584,-0.901816391503593,3.2482061932313,-4.91143837179053,809.762315358967,-2.87940292553495
