"","","par1","par2","par3","par4","par5"
"cv",101.412939685061,3.42449381047043,-26.0252728083558,-6.45935985005945,43.939639962664,-6.01130582698422
"cv",119.894763639919,3.57344420340368,-27.715735120994,-6.80192948115168,28.4619035507506,-6.99837652397347
"cv",195.729327149098,-1.50991823209014,-41.3916165589184,-9.97454144185353,602.262122871488,6.02184678781129
"cv",127.173740871249,3.36429453263524,-46.8279859055363,-6.60514357294106,29.8125511407206,-9.02489477882125
"cv",97.2452572110156,4.51979993998044,-49.3925089673599,-8.77222977016977,912.435146414701,-3.54950948508203
"cv",111.407204405185,3.6606219897428,-18.5189304641387,-7.06195780025477,28.007592757797,-4.06245698495937
"cv",105.946712592784,3.42280386139947,-35.36076820284,-6.4265832251724,34.6256747816269,-4.03811788961149
