"","","par1","par2","par3","par4","par5"
"cv",55.3189709869072,-0.531353003102063,-1.4546590616053,-4.50964866082202,-934.095756225219,-3.63844371651816
"cv",77.5493849086056,-0.431000056217951,-1.43178828087531,-4.35917810597315,-667.780127376318,-9.42869294171338
"cv",18.8181431812335,-0.460822994407952,-1.50810219554411,-4.30427345209164,-355.29219061183,-6.82289889310107
"cv",67.7193472712244,-0.434128829681411,-1.60108993963483,-4.32563134060322,-604.265995021468,8.82479142390266
"cv",13.9073490303582,-0.481845689395102,-1.49952177298694,-4.44282541628509,-894.507376190591,-5.17468392170289
"cv",13.1081179268231,-0.466272499836464,-1.54542096585201,-4.21708529968342,-466.964932377839,-4.66861880839258
"cv",38.9435000172798,-0.521852961957509,-1.47593650995535,-4.35091311320376,-395.931472631064,-7.67584151546232
