"","","par1","par2","par3","par4","par5"
"cv",64.4378364222002,-1.28976643551141,-0.211293852586264,-8.94366672628381,-490.53242015904,1.55382204800844
"cv",101.491641613054,1.27326462576736,-38.3740436122193,-2.41248901790027,82.0429020793707,-0.308307692263953
"cv",108.273002339917,0.409757012296035,-24.7042819632002,-2.20790110527075,26.1513541220725,-9.40069874747262
"cv",91.7443222131816,-1.20038243007799,1.69919572035298,-7.77871836173847,-425.830490467277,6.55506619852655
"cv",101.53138988637,0.969818853213563,-19.6489896858111,-2.5377751932842,8.62306402996182,5.60148884906769
"cv",111.923668896598,0.611452602400041,-12.2463559810294,-2.199389846317,4.87261035699362,4.0766793612915
"cv",78.886157314308,-0.887875049798319,-0.659718674453365,-5.10545366152746,-719.711927649819,0.192202072767458
