"","","par1","par2","par3","par4","par5","par6"
"cv",92.4892880668636,0.21622212155338,-16.730629278618,-3.18042057346428,225.440710923636,14.6380118915162,-3.21337959128536
"cv",51.130848189742,0.170653140665386,-20.738538585289,-3.16290852187403,230.471091504021,71.3261770299628,-0.0890531615859889
"cv",34.296974566285,0.23550298999498,-17.9693744420084,-3.07451798457069,235.496843719824,37.7886487702907,0.0896294665594821
"cv",21.6652742440578,0.23863003841345,-28.2987444295323,-3.15757324667886,225.809480514782,8.53585641080567,1.8506019261616
"cv",69.0362518826249,0.355362228226962,-13.4122608147112,-3.25240121798865,230.928806051303,11.6860483465947,1.23634345532751
"cv",21.4955636889298,0.230650688800725,-18.9115229267442,-3.09198352331657,210.605226550962,31.4014860661264,0.0942269357291954
"cv",109.130305430758,0.231096181544295,-39.7662317011135,-3.10129388370048,199.499414949163,33.1024968093794,0.151528854800862
