"","","par1","par2","par3","par4"
"cv",119.949130372629,3.01508500520219,-1.77135786978492,-1.75614800737135,541.084463371449
"cv",119.828373884068,0.843623651691519,8.73593032497375,-1.20940745361899,0.0076878979585544
"cv",120.079204332555,-1.52632878248207,-25.0874918301197,-1.41840231371427,473.418860654644
"cv",119.720002068455,-4.82731847005977,9.69765557814389,-5.75086285236579,-722.744634840637
"cv",119.97420552035,-1.68301817244495,-25.0752653744236,-1.32392595272596,254.253720509632
"cv",120.182553732108,-0.532432670998716,-30.4147876130738,-1.46354875461193,250.820707777967
"cv",119.543558479197,-4.89088161586663,9.78218882147573,-1.64056197799835,-211.377488855681
