538.837175648115,510.214548845755,543.29976444196,544.134260535233,612.299587149686,584.959394258566,646.75039345389,606.763109506916
655.125760071134,598.398996671503,582.756092402611,567.877818867979,336.664181105204,346.44592564144,336.429689428687,343.248591808177
633.352225775977,626.537154893303,617.322017581921,636.85321291968,548.249665599316,508.962660591724,567.642754356688,555.654486936324
550.476167605416,526.250523135199,524.920721940181,507.585253081443,640.274164705885,619.54201349355,649.696324410006,644.879727630658
727.895145503389,556.419638546033,730.814204697325,545.910542636907,624.946265473048,589.604244535561,619.331219250722,550.140437943501
613.948566948029,635.064798656285,639.994361005871,572.64379788082,682.84861673809,621.889235881597,664.25591524808,606.131633589959
398.132855489255,381.00466244547,387.569516854603,393.125073176025,373.121565425922,385.718928256931,378.426346033606,370.581743033276
349.253504598371,346.161377335621,394.143477873701,376.741929169909,430.190888682002,325.851848795097,412.843432632943,317.514895399132
616.801638166544,523.539553427226,627.693706698873,508.20753122452,581.673890475244,414.335814416279,592.407973810381,448.327795493616
621.799487327389,506.061445586394,447.482656925168,500.448539370733,458.28592822016,553.060885371558,567.161886753628,523.247182590126
654.114755503952,605.941330799591,643.833226356555,626.559231601209,728.273644693022,609.973364646409,737.027724920827,612.852313123431
630.858206061882,617.039710273725,643.067633836029,613.422497384186,681.918475287796,558.022405882749,707.926943537936,571.744805745454
577.839840111256,553.785856345718,585.246904680363,582.770617753745,637.968849805873,605.007131444548,588.017209864416,579.856067574361
435.079279104355,433.777353408312,496.77490237208,443.410763360629,516.371251805806,499.738568274094,514.854933874862,511.702292052168
458.641036993507,373.985553197838,418.052975565428,378.380453140842,336.248914882299,288.146188398144,338.883074307543,297.80164732731
617.345342771907,615.686131145315,689.003439403571,578.139070636708,646.331672468588,561.625197196854,536.941551137812,487.971670370418
476.706816751542,473.921543294632,482.190672130647,506.419029887761,486.793837197107,529.173832361656,494.169780358995,540.65418306763
503.694849393661,490.722297248385,507.364776193078,527.861546561114,574.830957795371,573.756003666455,571.524214910644,549.5601308172
527.514645387653,518.844379827791,522.6232871249,516.561336993125,541.906231969125,547.80538100489,539.704054862393,559.937902513998
620.520117041896,633.727310283898,634.444922377776,627.96046469236,624.314552764566,597.219500693207,597.660612057406,579.22057094483
674.211245985105,623.857036419681,665.261963376718,608.336044566356,720.153650917242,582.850550410127,744.655249668058,587.254095808715
526.184117080963,612.222104373223,648.366041657405,619.923718069069,591.485139938876,549.851247014251,589.810440673648,566.415576445128
532.304363940094,484.347937655266,514.796322403038,499.518333281601,341.409346585468,328.120379322613,375.291952803408,355.212947029385
584.081648106091,577.680555234847,587.615890281588,610.323681866395,618.751475891269,545.189946263146,658.691972526814,560.550365309169
761.129385328497,600.211268877032,679.946166943262,603.816402417153,692.142428870477,565.187233545384,655.841821081324,569.416545363128
543.45431023854,528.508185768152,528.015488401346,512.719142643499,578.678797995959,518.241495550963,517.073874535659,532.635535273365
562.133036944091,591.456861263165,576.012010819714,598.333427841443,484.704266745332,481.921648990521,490.718344671536,508.176781881303
501.155487650721,528.834542988709,529.41938237716,534.445273039532,483.600709630601,508.598282600805,514.921457667338,512.705001254894
695.059184964701,627.035311050392,704.474104724203,639.735656874726,730.766266737764,638.872018819539,704.329097776562,639.163748457075
663.445070875294,621.113595661746,695.412859898087,629.38286727064,713.470827950049,567.966463745661,753.52763915309,571.285557997785
582.99374246585,592.898353226083,565.525602189528,524.818668969148,715.890688472066,568.8066621711,733.147317925314,601.021843692217
700.828704118825,567.011483629605,696.91546580484,603.615882221675,718.685693129732,547.763673595609,631.519085686312,529.922068692057
561.315527890004,548.70460235585,560.313028073905,574.013340989755,553.788583257566,573.936100963406,534.982440472809,538.720068565309
767.083421724941,619.644358350168,744.419007447909,626.55051383721,668.689402948565,543.643485684338,722.448351952032,529.258466462862
764.056270389701,574.0344143936,608.993528419186,544.807682291813,690.747313655887,540.358961608246,695.626823808706,542.470932194534
722.742396916095,670.95727839849,730.132491756776,701.820668963154,728.21886429981,618.892112185179,724.192667631172,617.42460366542
602.697330179073,658.119849008661,674.429528638881,646.982850251842,745.412900855827,693.406335949414,660.438612819,703.716278976062
666.523473875798,573.576709848711,675.61616144985,521.451310639655,663.087381663577,581.862377976298,683.400561425347,601.928115190663
529.537380893304,495.58258537677,552.39854057763,501.167184586429,537.678661785266,463.906011222043,541.8430635613,474.118479237108
578.923239125639,630.650349564171,563.284621191984,544.162497354073,636.340553414788,666.481009929291,624.677787809315,649.675520085975
479.205281118764,475.565410545594,515.113165038246,480.606637461912,447.592703178952,391.655367351236,451.615588455348,412.092823919813
338.157620789573,325.068282601223,365.203975329693,365.493549737555,421.672298038204,416.970361792642,441.766760433196,455.25929723801
602.157420942657,593.720147860184,552.354952092876,564.152754490736,538.446722073492,514.098704340944,496.288753844488,492.505333816215
592.902886220985,445.310898104503,547.870455503646,433.901978152206,366.269251101924,347.616627859052,397.515860893019,321.889638944438
596.65561087193,620.31994917251,682.569987865208,634.291565190067,657.875284598587,627.518228372965,702.631228794447,647.930683529335
446.933877374884,408.753591811099,461.838287246068,403.473245832718,605.55028039424,481.711914593219,640.213260738601,484.728830874038
574.233303163446,586.996277020274,603.059484717615,615.287894779824,653.100962655546,593.327112898425,678.996190228054,598.752723761753
719.310116706255,612.81638130189,653.801615159258,612.023066001101,755.431531084815,617.834809836462,741.122320634753,618.555508424937
716.888845645636,633.743865619842,761.715072355565,623.911458303609,713.026528848422,608.46409435246,764.097341762671,619.493923115803
371.709538545693,401.385777151135,387.4662143241,392.640006430848,417.553167328268,426.652657722104,471.372484848093,419.424139395548
523.84681311258,487.044650766036,506.787636685434,483.621190426712,374.401462217615,314.223100170207,445.516821891873,331.482555927735
653.073869245978,623.82571441362,657.702190503458,624.023560494981,576.259481787179,595.283704828446,577.244868094839,622.812314905414
569.969557668594,569.421167803718,565.300692414403,554.692339468842,538.364174170991,537.459756548674,580.897935654886,596.088841074318
659.560553349822,528.762508474338,621.61046237785,533.631959504594,693.273722186446,565.924621410238,684.724017656477,567.805543024695
664.961827922398,666.019095376656,666.993490900854,655.214294571936,650.14883310453,660.141552104859,679.539243971115,600.722369679454
631.535279087739,601.092274331739,630.97258202852,720.523779934751,699.821491613303,654.455627265955,664.907085146046,680.49348365317
390.788769218774,389.428475834233,394.936674334194,391.026380983183,397.16708869363,408.655355556474,395.44148319572,404.718381685855
309.738013376712,299.437344112236,288.965634029968,308.023174667403,350.828229277758,310.896200710663,334.250506415408,331.951659395747
555.963208289937,635.955702511085,607.275317432633,577.605038855017,714.681663393907,622.024077031507,712.370469853743,642.304702453492
569.239258345614,554.804362072458,563.859548025127,554.888308318792,621.560276855456,563.934152845139,643.096566734306,632.643476584302
431.019694406201,383.17707063256,417.043309063095,381.029368753529,486.383074523314,498.40521966713,488.130335504801,498.542658276279
263.978879613311,278.26981292634,289.788926992726,276.726412686378,553.456854586725,396.577505985153,570.642209277462,417.052255439425
457.679946745518,386.970456469392,402.015796798255,435.180468987507,430.844056039357,352.020718814627,380.068250166958,425.084304384076
617.361156314199,633.678305231617,683.471149517284,604.841232143929,604.419936297772,623.444952921065,723.311181703153,665.176868302261
658.196783442173,602.56326886047,651.284292728949,598.220940953832,726.926836649894,606.652782641423,729.325334409266,611.603427994643
675.687205773222,660.837964030924,672.882604189957,664.897026031535,666.732298023948,613.103328770766,645.595284805058,670.648077211575
713.673236484964,652.114609868455,743.584835377528,659.414367170134,691.661280422302,607.147194039375,727.445717776554,628.385869320709
369.343887149079,367.119907407073,349.289707830897,370.356850630637,401.251286414593,363.342057826931,358.762181228984,371.261857807137
344.282821700869,279.659594186527,337.30202826113,274.185670645755,405.555011677154,341.386406730915,459.549936385004,377.578021860207
675.75074964004,608.425551952152,671.571153083571,605.400047161361,734.402987281923,572.70899362911,718.557522215352,601.933897162033
673.021185402474,637.578016588168,688.153199587664,647.968986500441,639.51482452393,574.305528149092,654.29625585597,577.543922065242
496.953586227022,511.259791087247,490.23149740381,502.979484135326,607.328574446032,567.397499705463,584.444358687931,574.269567268098
663.338225187103,573.478189142288,675.649694623313,592.812017319204,631.444276018871,554.789707051174,646.395863767272,561.258176177509
468.329545890508,461.06825193737,469.801321831458,479.314799335998,458.983922111978,361.991380101514,400.27653758683,358.325825550121
672.41166745485,591.361403035147,653.368872558537,617.279332304587,715.901485630482,594.601525332792,695.780958812476,600.126577609455
572.197682831238,626.794294255312,589.552245196528,597.661301272184,728.869224921576,703.497670437119,733.200650941457,716.468277784504
723.076238708329,664.413889712519,706.249228658966,674.523576119634,752.931919885509,680.603459688899,755.331691843694,679.765419238546
