"","","par1","par2","par3"
"cv",126.379412560174,0.305201425883518,-1.6389370830417,-3.01726299131423
"cv",67.5274712310607,0.437487251806385,-3.17223775579498,-2.71820713624306
"cv",73.0560317561997,0.432071280050469,-3.19327045782478,-2.7558690934894
"cv",67.1303841220899,0.4437259133476,-3.15177624158538,-2.74762198055526
"cv",151.897282618533,0.508675750277155,-3.2917822129327,-3.01457258546823
"cv",48.6312346719223,0.47132975790158,-3.62868382537918,-2.69901255408329
"cv",64.2718521529355,0.502081239811238,-3.57147418214403,-2.6621190524732
