"","","par1","par2","par3"
"cv",118.545230219074,1.27977660411452,1.99402184401883,1.2021894030559
"cv",117.59201628676,1.33677639380072,2.77399240888725,1.98566677652376
"cv",121.710587365876,1.30701366984127,2.6181894073816,1.63245505748414
"cv",117.903507835346,1.30779529714076,3.94434204709795,3.15526088167001
"cv",118.462776802094,1.41373884245508,3.97325701284161,3.02677483937738
"cv",118.891120005761,1.33126015763541,4.06655108579802,3.15760916746782
"cv",117.622271393256,1.2864219932853,3.29205649963278,2.55372528962085
