"","","par1","par2","par3"
"cv",114.590939193234,0.793412217641309,0.46141392416423,-0.22239147966984
"cv",116.35780994444,0.758715926392252,0.563577298370371,-0.19706748822775
"cv",114.291959670448,0.823790814593514,0.427800633964863,-0.248057182223417
"cv",121.952213818652,0.825982235553894,0.538332571308561,-0.406695233369644
"cv",118.550566505773,0.813997774334549,0.502021685960573,-0.361194702307546
"cv",118.819057458421,0.832309095446531,0.28299127433238,-0.550937379455953
"cv",118.01952372167,0.776053946030075,0.653913527650249,-0.154030011773968
