"","","par1","par2","par3"
"cv",107.17842463733,-0.160801890211872,-13.0580751234806,-2.34170306244286
"cv",119.874650883936,-0.218361923668499,-13.1382484458672,-2.38558996026981
"cv",111.80214317769,-0.218259519097875,-13.1359033149831,-2.41852885097757
"cv",119.87968886159,-0.218405411265956,-13.1389125371434,-2.38560149210841
"cv",141.718629834652,-0.312692194459999,-13.140856762976,-2.68615149115976
"cv",91.6238144210738,-0.222445066324792,-13.2326931041978,-2.23419002823937
"cv",94.5526016693812,-0.21149429047038,-12.9809367006114,-2.30884407265575
