"","","par1","par2","par3","par4","par5"
"cv",66.438631640606,-3.0859593052056,-46.3698963271782,-9.99999989938901,-977.669005818214,8.43934051128909
"cv",66.4386266489604,-9.02214755743314,-47.7055252294145,-9.99999999687273,-769.535622559488,0.485695598418096
"cv",70.0933542472672,-4.94197501524834,-48.950622677115,-9.99999998107424,-391.382641624659,-3.55665496794299
"cv",66.4386266361068,-7.35396018140626,-45.6619627167939,-9.99999999712375,-637.482011676224,7.79017599270156
"cv",0.029982014387056,-7.93585197836175,-45.9571862671124,-9.99999994237007,-670.864460672971,1.95513981561665
"cv",66.4386338118024,-5.16808965168498,-46.8703530690494,-9.9999998569869,-742.380482144654,-7.58309421000471
"cv",0.029982014387056,-4.7930688923046,-47.2582099711361,-9.99999998122151,-584.809168591617,1.2046848599552
