"","","par1","par2","par3"
"cv",0.029982014387056,-2.40826517809288,-44.8658390756228,-9.9999999988254
"cv",66.43862648956,-7.04708629678148,-48.8457870936027,-9.99999999998572
"cv",66.4386264911565,-3.85556554412424,-45.4220273921431,-9.99999999995454
"cv",0.029982014387056,-6.71627499736974,-43.8531218853276,-9.99999999998736
"cv",0.029982014387056,-5.8227444436475,-47.8447772096843,-9.99999999999589
"cv",66.4386264902381,-9.68894888624359,-48.8300127248692,-9.99999999997248
"cv",0.029982014387056,-7.85046875325154,-47.75087820987,-9.99999999984169
