"","","par1","par2","par3"
"cv",120.57626400588,2.1955603849253,4.72882455728784,3.3287648015823
"cv",120.255576155412,2.18587120995756,3.00195981836223,1.94569336368282
"cv",119.97998491243,1.91428609468069,2.45511667891674,1.80022314949323
"cv",118.960808591973,2.10967699027361,4.0300968332758,3.30834251087148
"cv",119.262520658995,2.69401985572862,4.36144815497261,3.02506832621316
"cv",119.472868435988,2.48776403098807,4.21272159749023,3.00273220169526
"cv",120.143348543528,2.383858540796,4.14566753670918,2.88078965102412
