"","","par1","par2","par3"
"cv",119.547179508005,0.492449073386902,4.77272409123146,5.3452068322521
"cv",119.729453982523,0.801883109114275,5.64303312304663,4.90747569584066
"cv",120.853490668066,3.18803544776592,7.46563010943494,4.38607329702612
"cv",119.926456044327,1.04782351100759,6.63008789683609,4.75404796157992
"cv",119.864651977,0.508510021154262,4.78581263327013,4.79474025752945
"cv",121.05758631797,0.396761334206704,4.57502743287978,4.4160983999248
"cv",119.605144248437,0.601335963739826,5.20360682322148,5.10547136356534
