"","","par1","par2","par3","par4","par5"
"cv",119.819842846614,6.10411132411566,-0.826665521700686,-0.722167247308989,-924.155170456574,4.58219331452352
"cv",120.448537841561,3.55317732199065,-18.0945261219592,-0.0920223544836944,-328.42021744104,-0.0720673663794866
"cv",121.609781238462,6.16539666899666,1.50464547270771,-1.03692512366111,-937.85746063133,6.75969834087793
"cv",119.940917829973,6.94005349854622,-43.9583256074359,-0.847896586372751,-6.44300598651171,5.60004217465137
"cv",120.161799555308,6.10298571795194,-1.03193175229348,-0.776969868278067,-894.015853773636,5.66427627447453
"cv",126.466745288795,1.1842558656774,9.67982770275352,-3.52597939424214,-616.793004682881,-5.08919965262152
"cv",120.059703618055,5.02320069600041,-6.77281248088883,-5.33735370948907,151.085561617762,-4.56358342375368
