"","","par1","par2","par3","par4","par5","par6"
"cv",66.4412819787062,-3.83976175133031,-21.5924979724169,-9.99995233154883,452.469203191634,-43.2375920430085,3.81817189453204
"cv",66.4421171434149,-7.85441696252752,-25.1998825114571,-9.99993194145237,525.519325452419,-74.8260137668716,-8.46658159432547
"cv",70.0933550213732,-6.94866249313026,-44.16900369613,-9.99999996414676,-72.2727272164842,-39.3427455980084,6.10325342975557
"cv",66.438640338401,-7.46004831220095,-24.6625923315426,-9.99999992413968,714.823760766979,-157.80151233452,-4.44258433937478
"cv",0.029982014387056,-7.37844570814138,-22.9863105131535,-9.99999893763762,479.000956347896,88.5934362428816,-1.3105845339075
"cv",66.4396056024868,-4.55339079691865,-23.2236838852076,-9.99998169887525,522.88079846156,-12.0963063304925,1.7623875655875
"cv",0.029982014387056,-5.85718484094419,-23.197431897015,-9.99999835633693,550.136431933948,-135.581759320544,6.0938102017373
