"","","par1","par2","par3"
"cv",0.029982014387056,-1.1668732627572,-45.7488897775354,-9.00993313389815
"cv",0.029982014387056,-2.52438196009377,-13.2854599350292,-9.18263084948032
"cv",0.029982014387056,-2.53860429697591,-35.0691355102993,-9.94172441431009
"cv",3.4047087855938,-1.85406191622407,-42.5835300544401,-4.80451571765625
"cv",0.029982014387056,-8.22319624296689,-13.6973895692237,-6.63999192227747
"cv",0.029982014387056,-2.55804214644373,-6.31620528593749,-8.406399160974
"cv",0.029982014387056,-9.23084263528149,-8.49125065334701,-5.39775945245816
