"","","par1","par2","par3"
"cv",124.826179399851,-0.220217940907448,-13.6127655168821,-3.12017744963607
"cv",55.6009328007988,-0.270451459695628,-13.9236055620698,-2.71162835622849
"cv",111.874614256944,-0.290641664425252,-14.3836549167029,-2.86543820531013
"cv",119.868452871886,-0.268117736558173,-13.8711766789134,-2.88519533997522
"cv",119.862284612447,-0.267621351860544,-14.643669540432,-2.88526097080706
"cv",43.3415496193377,-0.338160459261353,-13.9686253894931,-2.83397544260657
"cv",78.993712422878,-0.199049147077844,-13.7369874454057,-3.0203478072498
