"","","par1","par2","par3","par4","par5","par6"
"cv",66.4386480000612,-8.82688847853469,-47.62900027371,-9.99999957989901,938.520003191236,-148.77148084381,-6.20765292551368
"cv",66.4386318318821,-3.34485110361129,-47.8238771331122,-9.99999989565351,-470.37559049204,-898.162908892868,6.66001780463546
"cv",66.438627633034,-6.22000220697373,-49.6712208267903,-9.99999997765439,147.201183517506,-297.656336943379,9.17977461591363
"cv",0.029982014387056,-3.64742627775741,-43.3587698822662,-9.99999956209586,572.24479478107,-811.966091538906,-3.07950122834668
"cv",66.4387167744588,-6.27640217144702,-46.3301923514642,-9.9999982367768,-725.762370042503,-396.960350980146,-0.921706066032129
"cv",0.029982014387056,-8.23861100424491,-37.1988368475711,-9.99999998205512,-534.931815466982,-334.335044985405,5.58696323255638
"cv",0.029982014387056,-2.40722030387278,-38.6149320473827,-9.99999977793328,-832.301001064479,415.763539793265,-0.874463333953057
