"","","par1","par2","par3","par4","par5"
"cv",38.0885914835572,-1.10225807467899,0.461642368308756,-7.14700703697893,-602.232354092885,-3.13749682834959
"cv",103.522321133453,-1.16160776896924,-0.513237887154662,-7.8280126912721,-580.15155364513,-2.15710492852428
"cv",50.6392951178158,-0.939557198163875,0.129903570342998,-5.99236261336395,-95.392971280963,-1.45379920249211
"cv",57.308819903155,-1.05753615876651,0.190071552864615,-7.11128279683994,-237.529113980339,-6.84076326931482
"cv",129.949084462978,0.949238510273244,-2.25196967429014,-2.86613832248106,48.8233403377083,-2.84801605012232
"cv",59.2300371592181,-1.24802519456283,1.36096516441195,-8.7476733927079,-414.853845001468,-0.208119377493858
"cv",46.2312440625584,-1.30443048438012,2.72184272762388,-9.4812384156747,-892.932749259621,-0.119559412238236
