"","","par1","par2","par3"
"cv",91.9438268393858,-0.715450825090856,-0.652392144881388,-4.5136007810819
"cv",99.0443743081391,-0.55862744926475,-0.406839666675358,-4.11704026523988
"cv",80.3198504094673,-0.617405346844648,-0.609376732722469,-4.15404773990829
"cv",78.7620394178987,-0.661856496451815,-0.356249837998618,-4.31497620205456
"cv",70.3075713208337,-0.709190272549567,-0.625095257576993,-4.38991326524627
"cv",79.1740525713528,-0.603349604233736,-0.595566574620157,-4.08634218680253
"cv",72.6459679641605,-0.646881124193183,-0.664939045875589,-4.19753382713479
