"","","par1","par2","par3"
"cv",79.2164278766211,0.157357846781962,-1.96102333611017,-3.46205969176451
"cv",40.094891227352,-0.0426038851393884,-1.82566600999638,-3.56556224631205
"cv",60.6048095248674,0.0800523535934644,-1.93338049907718,-3.47461443167981
"cv",33.4897539913499,-0.103154245972701,-1.71558143988128,-3.62026523393636
"cv",57.7594148357869,0.0952046916934912,-2.01929151558796,-3.53534174803733
"cv",37.1412117742307,-0.0355772433211262,-1.8255255447651,-3.54538486152944
"cv",65.8526838643917,0.176648014762054,-2.04721727096998,-3.53742125796547
