"UID","participant","input_model","fitted_model","nLL","lambda","beta","tau","recency","surprise_plus","full_r","full_s","asymmetry","id","age_bin","education"
"237",174,"NoMemory","recency",53.4661809694241,-1.21059469289064,0.540386098908966,-7.8588578411771,10.7023179625323,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","recency",72.122230084328,-1.19680461422838,0.223578080744041,-7.73725858210445,-522.545789821025,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","full",95.5359949167496,1.03307874175967,-8.53468073336902,-3.41169134312819,NA,NA,479.552217367787,-21.3594500979756,3.30269029687843,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","full",119.920347620609,0.919496472140607,-7.22014351850238,-3.47183215473135,NA,NA,293.595477059167,-6.35863026886719,3.30269029687843,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","null",52.5988150090752,-1.28504645420537,-0.54684646936199,-8.83905557757425,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","null",72.1351615997265,-1.30287478859408,-0.34294320021852,-9.0139825974267,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","null",109.525971668836,0.471507419375936,-9.99848324202593,-2.30468747413626,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","null",119.829565043508,0.487385333990778,-9.99827830904567,-2.33329160277804,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","surprise+",100.2132932782,0.486360083827846,-9.88572772308483,-2.39340463168412,NA,-863.292183241211,NA,NA,0.910736517203819,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","surprise+",110.041083224757,0.522162790091295,-9.11188712214117,-2.31479079012203,NA,-1.77450643964656,NA,NA,0.910736517203819,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","surprise+",119.685457889274,0.474718508638365,-8.88977883317933,-2.34286482232446,NA,-619.253584291127,NA,NA,0.910736517203819,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","surprise+",94.1389421486165,0.475979848352742,-9.4517531559427,-2.2797929005783,NA,-587.259466953056,NA,NA,0.910736517203819,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","full",72.6157617957681,-1.14822518000509,-0.480199133819905,-7.40846213213218,NA,NA,-582.044190156614,-353.506495651289,5.94430112276688,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","full",72.4532370279758,-1.10320690345752,-0.493967461836571,-6.92342788290506,NA,NA,232.715159705185,-649.308851263482,5.94430112276688,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","full",88.3057335945449,1.01290642788584,-8.31485866061328,-3.50885954078011,NA,NA,501.670239086169,-22.2895471068035,3.30269029687843,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","recency",93.5128502751445,1.70629836331846,-9.91312513503277,-4.76276918897863,245.782800492172,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","recency",95.7293415973747,1.61663208621637,-9.5252818250382,-4.39252616803495,249.527372283108,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","recency",119.725289700605,1.8131515038239,-9.18443772899804,-4.81670055908732,247.994539622695,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","recency",80.6658020857878,1.97397318852245,-9.45438314131644,-5.00702975649497,243.879060641542,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","recency",70.2486986808264,1.75993734919176,-9.99097213113078,-4.81597232419514,251.811583431572,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","recency",83.9585934525734,1.84031296292457,-9.99431291172295,-4.90785529302382,244.955496999853,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","recency",83.74453647129,1.80606840752701,-9.53300257304302,-4.75924799386738,249.962242627298,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","surprise+",68.2629025222982,-1.09791358907799,-0.542688129631912,-6.78650016037373,NA,-694.533698989222,NA,NA,-9.11024310795154,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","surprise+",47.3834898642229,-1.27516903049683,0.821292859158858,-8.66371186099458,NA,-720.36742006506,NA,NA,-9.11024310795154,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","surprise+",51.4048804433474,-1.12949806549751,-0.0146288960206813,-7.05118849871595,NA,-242.546249181032,NA,NA,-9.11024310795154,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","null",84.8039594508867,0.478568446397143,-9.7346000304988,-2.32895278512362,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","null",103.103188216244,0.562152316459762,-9.99999740318223,-2.41312615788213,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","surprise+",90.7357823924505,0.450336935890834,-9.77263793744754,-2.33788783557219,NA,-855.191113400313,NA,NA,0.910736517203819,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","surprise+",86.1678344818244,0.475700354287037,-9.88560629807834,-2.35339073186823,NA,-953.600515526814,NA,NA,0.910736517203819,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","full",68.1351127425553,-1.20813786488084,0.366324926252957,-7.90575892198831,NA,NA,-510.569572204949,-265.819538249444,5.94430112276688,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","recency",72.4907018694781,-1.27639730961788,-0.00409305771443184,-8.70290652969585,-197.233829071933,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","recency",91.7378095404578,1.13629786338265,-8.11311098735412,-3.47310917548861,251.129168118116,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","recency",76.0340885494433,1.16917460739222,-9.1739243386797,-3.52295502259173,268.764932502725,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","recency",51.6357851943406,-1.28680658490807,1.79859293668346,-8.78653794154653,-229.497364695401,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","null",72.4754471699978,-1.34703872206691,-0.356844974123102,-9.67805039651985,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","null",67.9921126372519,-1.30566373467445,-0.359232824619972,-9.11325902063601,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","null",47.1355297600314,-1.33652148246386,0.494714115106375,-9.51177262023017,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","null",51.0282012339959,-1.26849475082755,0.100282708465969,-8.56044366475406,NA,NA,NA,NA,NA,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","full",68.4840623476479,0.939288294071196,-9.46362749452073,-3.2635721055652,NA,NA,240.568600982575,-2.30991088657213,3.30269029687843,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","full",47.7667025102366,-1.01811196495948,0.0601666171674952,-6.14713181001078,NA,NA,-234.083213244238,-105.115808546543,5.94430112276688,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"NoMemory","full",50.7462344030801,-1.32215267431726,-0.243055098990534,-9.28422059398144,NA,NA,-476.636030511499,-969.231569616157,5.94430112276688,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","full",83.2728371696242,1.14286177496689,-8.16948449735851,-3.54865540693216,NA,NA,445.744417153279,-19.477076198154,3.30269029687843,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","full",84.9704893149476,1.00626533084764,-8.95782628904263,-3.40591133401363,NA,NA,369.095239021462,-11.1845510818239,3.30269029687843,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","full",81.5226715744604,1.01415844111603,-7.35138230245044,-3.46622347560506,NA,NA,356.362945540407,-10.9277381495194,3.30269029687843,174,"48-57","Undergraduate degree (BA/BSc/other)"
"237",174,"Memory","surprise+",102.839880702827,0.554133896929527,-9.96516290616693,-2.42323640267136,NA,-788.228724236489,NA,NA,0.910736517203819,174,"48-57","Undergraduate degree (BA/BSc/other)"
"238",175,"Memory","recency",36.4652058871728,0.577003162778699,-9.98221308566566,-3.12344775303093,89.3761253699407,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","recency",52.8679757171282,0.540572690481146,-9.96047788859811,-3.08145413366442,90.5988368359379,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","surprise+",68.9998085168247,0.44782924741904,-9.22936470217979,-2.30055417626245,NA,-383.345210777054,NA,NA,2.80596093068315,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","recency",94.4754543384878,0.578165024267066,-8.01050325307429,-2.92005871036345,68.4926226918637,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","recency",113.269688822744,0.543095941663563,-9.98756242414589,-3.1425554423547,94.3478643722868,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","recency",88.6106417701957,1.08823077089973,-8.58012562204687,-3.5542253251467,223.525428768693,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","null",98.0981240852912,0.517052655119884,-8.30250807423714,-2.54662629104103,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","recency",61.9895658446905,0.554487952378226,-9.21664197463542,-3.0666950276084,95.2447141704518,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","null",70.9814129417667,0.469830467742248,-4.69801888155764,-2.91630653768885,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","null",80.5807579467807,0.494250905655049,-5.10002558893019,-2.90912031018126,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","null",115.040796911228,0.456302627791844,-4.2133687388576,-3.07964997323096,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","null",108.030213981852,0.467857869012967,-7.29612325972563,-2.64206517506855,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","null",61.1415130388947,0.477515656992684,-4.33834257122717,-2.81494326747628,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","full",94.819042889056,0.614142023084166,-7.00907217424481,-2.96323112971061,NA,NA,134.039570540356,-17.6655634465814,5.18338539614056,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","full",80.8868933976908,0.526020063573668,-9.63999247156534,-2.87879755186878,NA,NA,128.769850263431,-20.3218873301383,5.18338539614056,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","full",79.0739868102892,0.550641867477287,-6.76077493750858,-2.98445792041183,NA,NA,317.460226589812,-56.0939148585649,5.18338539614056,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","recency",80.7124263014401,0.555320254556411,-9.98268255327394,-2.93287974457658,66.64421952728,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","recency",80.1023185143797,0.982639225845559,-9.71543120076327,-3.54228343598914,224.822053984751,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","recency",65.1563988858339,0.529205339362969,-9.9981928882025,-3.15734036950639,92.2288442017232,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","recency",89.5231838369051,0.520085202816448,-9.37510942464211,-3.20200485953665,61.8706408439252,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","surprise+",106.153080264142,-0.40933279369911,-1.06646050967644,-3.35012334630576,NA,-558.922894858129,NA,NA,2.80596093068315,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","surprise+",116.918876612211,0.459332370443186,-9.96975358492226,-2.51934856226936,NA,-376.420362348034,NA,NA,2.80596093068315,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","surprise+",83.2883313698304,-0.590720046858802,-0.751406917188482,-4.44045591949411,NA,-675.29377817777,NA,NA,2.80596093068315,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","surprise+",96.5620361339552,0.753403892284241,-9.51025111037326,-2.34165850239833,NA,10.5430551632903,NA,NA,2.80596093068315,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","null",37.3038876569478,0.488368902381717,-4.80797364060295,-2.86041239463021,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","surprise+",74.234678361221,0.761808602044672,-6.28795807847914,-3.05151797274254,NA,9.66490703759735,NA,NA,-2.77418625666655,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","surprise+",79.5970801593009,0.55323529374288,-5.1461667819742,-2.95672675887999,NA,8.32965187959613,NA,NA,-2.77418625666655,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","surprise+",83.0156823358247,0.512879373965404,-6.74658188376588,-2.35809501209669,NA,10.3466172105592,NA,NA,2.80596093068315,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","surprise+",85.4177255585379,0.433090106991033,-9.74977268621913,-2.39762910414147,NA,-879.33796583223,NA,NA,2.80596093068315,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","full",86.5079935571438,0.597029013753811,-9.95159540345874,-2.88264711180794,NA,NA,129.495500184027,-14.9580376392871,5.18338539614056,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","recency",84.7214553491893,0.502921346633835,-9.51769753864314,-3.2753582946425,90.8849542290652,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","full",84.5429198832324,0.485087641761747,-9.61378136028773,-3.23940768940434,NA,NA,509.988879628495,-89.0322797955015,0.354107061408351,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","full",67.9231050057608,0.479938925399492,-9.11449204079605,-3.13244758870168,NA,NA,876.004423980573,-120.71941144436,0.354107061408351,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","full",92.5419370182865,0.507943234992542,-9.01330876434238,-3.21812838165148,NA,NA,417.434471680091,-48.7260182064017,0.354107061408351,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","full",38.466086364763,0.536788820193229,-9.79715187210824,-3.06381560697394,NA,NA,616.523547065395,-112.665131653426,0.354107061408351,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","recency",54.7982968816078,0.579016499798157,-9.69157083887347,-2.83009700284715,72.1599858404891,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","recency",77.4877933275762,0.976079378692979,-9.89826915072249,-3.5033526707291,220.38181264047,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","recency",77.5230602313154,0.932092969626717,-9.90464213788582,-3.49498337560579,222.735884382628,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","full",54.7794362299081,0.502799958187454,-9.80526281103268,-3.02341055420251,NA,NA,818.761997464839,-154.489429359673,0.354107061408351,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","full",60.9519537815195,0.487651256955502,-8.57738956997727,-2.97300928263243,NA,NA,973.121049140973,-183.162313896958,0.354107061408351,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","surprise+",116.184400370839,0.463632772885117,-6.86721941871604,-3.07502554912191,NA,-737.643519222041,NA,NA,-2.77418625666655,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","surprise+",36.6656657028522,0.622144114638937,-4.79619428234224,-2.87258844208911,NA,9.206051914811,NA,NA,-2.77418625666655,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","surprise+",60.8412800585798,0.465178293730578,-4.22890606163374,-2.83122466995754,NA,-209.790461891739,NA,NA,-2.77418625666655,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","surprise+",67.7994989372724,0.709380277406525,-7.4444078864563,-2.87673526044119,NA,10.9650444854584,NA,NA,-2.77418625666655,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","surprise+",113.982454279785,0.690694991197658,-9.7044830118336,-2.92317995691527,NA,8.64328883992196,NA,NA,-2.77418625666655,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","null",88.1290086202033,0.488647137832707,-8.07092529725884,-2.60910625597353,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","full",55.1322617827877,0.56082952012437,-7.72023725060546,-2.81766508193355,NA,NA,154.234904271371,-21.162250710432,5.18338539614056,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","full",68.5481561275552,0.521373564071964,-8.45045182879615,-2.91948474164519,NA,NA,128.706312729581,-14.1259537234687,5.18338539614056,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","null",90.5407529564959,0.493554361392168,-8.56187196564722,-2.51271623482322,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","null",75.1855251436066,0.487941583631168,-8.5729436061484,-2.56834778002642,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","null",86.1391985016771,0.572324968458772,-8.75539485085718,-2.54646868103807,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","null",68.2590659051283,0.508989766539609,-7.83673610176336,-2.49348591391067,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","null",63.6987889146731,0.474213421511429,-4.62747160069235,-2.7972204603814,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","null",112.276816197438,0.488176400186686,-5.39226670813551,-2.86520561426976,NA,NA,NA,NA,NA,175,"18-27","High school diploma/A-levels"
"238",175,"Memory","full",116.370373463552,0.601027962316164,-8.9969286250147,-3.22172819661862,NA,NA,729.345457926899,-61.0370330982087,0.354107061408351,175,"18-27","High school diploma/A-levels"
"238",175,"NoMemory","full",76.814567994248,0.530509199301297,-8.4660403836011,-2.9891409084579,NA,NA,105.14311462173,-9.17318280287698,5.18338539614056,175,"18-27","High school diploma/A-levels"
"241",176,"Memory","recency",94.0168475169345,1.0076131377967,-5.47492243935525,-3.00277606970237,250.672306125789,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","recency",70.6267321465705,-0.505874518146699,-0.682961958125609,-3.54123996842344,-337.324100082916,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","surprise+",92.4054060851122,-0.412410411249744,-0.43577196842879,-3.56389763828324,NA,-668.752914955206,NA,NA,-6.06278545434693,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","recency",89.8013098869714,0.989944512427353,-6.39339301052781,-3.04796309668871,264.778306706597,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","surprise+",86.684951343411,0.669740858114802,-8.60697288826313,-2.24231184334309,NA,5.27649151548871,NA,NA,4.6758123053955,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","surprise+",92.4565994115829,0.567889392873978,-8.70094338895362,-2.34636738963389,NA,-697.059887434872,NA,NA,4.6758123053955,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","surprise+",104.917405673895,-0.696953109329017,0.370402823843223,-4.40576852382243,NA,-320.458095473269,NA,NA,-6.06278545434693,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","surprise+",94.2798659532844,0.52380007694864,-9.49951854961575,-2.28524745776317,NA,-989.557057317585,NA,NA,4.6758123053955,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","recency",96.0200697802986,0.534831084507586,-9.47160851264937,-2.84044054325672,78.889742916793,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","recency",105.946362849022,0.552239002316932,-9.9540783497474,-2.92485280730121,75.6223019219703,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","recency",90.4621330917043,0.540276559992475,-9.99862349144964,-2.86244367916835,75.3660091354676,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","surprise+",100.842491879323,-0.463852092211821,-0.586108807145229,-3.62639657509286,NA,-862.139859576015,NA,NA,-6.06278545434693,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","recency",98.6200526278977,-1.32814536209877,2.02952176629962,-9.32445445245689,43.9380034946455,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","recency",104.513950520097,0.550024985821216,-1.72484664950655,-3.30098254317871,243.336948172408,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","surprise+",94.5104357027861,0.530537626852105,-8.74610898535336,-2.3082453921107,NA,-821.011007495808,NA,NA,4.6758123053955,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","null",90.068864759283,-0.423389394407836,-0.627296362906762,-3.51981363393207,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","null",88.2237754735461,-1.08180128285627,1.27721117071615,-6.05573202017695,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","null",69.4174433635319,-0.399420851284122,-0.659706800585053,-3.47273461393811,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","null",123.854244589488,-0.396837566436011,-0.689343713758872,-3.67703228342689,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","null",103.231919875965,-0.428117699428358,-0.670294969990042,-3.56426680050946,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","surprise+",108.625397747437,-0.348515376068619,-1.00208566377299,-3.37443990822234,NA,-142.390731266216,NA,NA,4.6758123053955,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","surprise+",92.0268946113301,-0.388605507752712,-0.763641546889353,-3.53213845514676,NA,-472.734560410232,NA,NA,-6.06278545434693,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","full",94.9751262695919,0.558653273563258,-8.47332659154329,-3.03506369895058,NA,NA,637.777607423262,-44.1868259321149,-2.53677516701094,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","full",87.1945422117911,0.659072488434646,-5.30288241337985,-3.03664594123941,NA,NA,921.943042762484,-66.5884884286347,-2.53677516701094,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","recency",89.5563342312231,0.514999531207393,-9.11178460810333,-2.88321983898355,83.8589448956172,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","recency",103.371086186573,-0.488152559176888,-0.570297264993738,-3.63547541717941,-886.903562465422,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","surprise+",124.036686086432,0.57693843215753,-7.61255510651701,-2.472781263051,NA,4.79553331614553,NA,NA,4.6758123053955,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","surprise+",123.365196981289,0.538292387731125,-9.46182142585221,-2.48070802062375,NA,-4.16299524767675,NA,NA,4.6758123053955,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","null",94.3934777439933,0.543787626124394,-7.96266639023393,-2.30846911476521,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","null",92.2286512454648,0.5767824057386,-9.25595083326348,-2.33989593615422,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","surprise+",82.6796081565961,-0.274705671732383,-0.497914454200085,-3.58736177906394,NA,17.6674554467362,NA,NA,-6.06278545434693,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","surprise+",70.928191764445,-0.611909252733415,-0.0561371110095544,-3.89708041114937,NA,-474.342992019748,NA,NA,-6.06278545434693,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","surprise+",126.3011034305,-0.474466130564347,-0.588195382532921,-3.81453167769911,NA,-461.373164888913,NA,NA,-6.06278545434693,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","null",101.389798756588,-0.419691745966465,-0.636106260210158,-3.51082327498419,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","full",108.135233743557,0.538187745356947,-6.89264885948343,-3.0091645346028,NA,NA,97.4746227848541,-3.01265460000538,-2.53677516701094,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","full",88.9550568653589,0.597154836927299,-8.29029084071701,-3.0133286840535,NA,NA,772.559934579026,-55.7492072569279,-2.53677516701094,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","null",91.9195930950684,-0.422694685225159,-0.6856562038733,-3.51424205658141,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","recency",112.48689591962,1.02790798176692,-8.24796806196589,-3.1673293046937,248.109186010768,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","full",95.6310852012022,-0.588360582307034,0.174181883141303,-3.80928087690379,NA,NA,-853.325076383362,-673.146418003058,-8.27474288758919,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","null",124.244093208144,0.556475171075807,-8.5072722223562,-2.47740514303695,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","null",123.291740904336,0.559226691146927,-9.12393182155591,-2.47781388569712,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","recency",93.217354869215,0.896403380319929,-9.88528405862251,-3.35850282793906,240.503732819983,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","recency",74.3581392123643,0.576815407651456,-9.10311232554142,-2.73936081123087,78.6483576612791,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","recency",60.3590566051511,0.573957616954242,-9.81873716861121,-2.72506690631091,73.1757202578069,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","full",93.0147538352835,-0.343679491948518,-0.788244501359083,-3.29185961134134,NA,NA,100.41909199208,-515.40803242806,-8.27474288758919,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","null",94.1167447913294,0.540957721189447,-9.99999693054279,-2.28305082829892,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","full",103.445910483514,0.552476053346694,-6.27128396645805,-2.84151992522503,NA,NA,848.806188169188,-221.707045438021,-2.53677516701094,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","null",176.230618549973,-1.21576178898317,-0.128398896149015,-7.77458143547175,NA,NA,NA,NA,NA,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","full",74.1710220555267,0.664134345829295,-9.12009611607481,-2.97600193628852,NA,NA,994.280139449984,-71.3793833337517,-2.53677516701094,176,"18-27","High school diploma/A-levels"
"241",176,"NoMemory","full",62.7361128524051,0.640660324262282,-9.99975707066866,-2.87152020985558,NA,NA,840.272042327017,-59.8182159380483,-2.53677516701094,176,"18-27","High school diploma/A-levels"
"241",176,"Memory","full",135.229904381395,-0.582766746628285,0.23193789794619,-4.36922862194479,NA,NA,-785.48790720289,-104.527642019093,-8.27474288758919,176,"18-27","High school diploma/A-levels"
