"","","par1","par2","par3"
"cv",97.4237678992278,-0.779321765892092,-0.68620867378207,-4.81398604383401
"cv",81.9345117514891,-0.709056100400698,-0.684731779157526,-4.38240778743423
"cv",65.924726962483,-0.942928246622882,-0.613942930317915,-5.5342729029224
"cv",80.6174183300203,-0.911642168607191,-0.657132750231559,-5.33169793491595
"cv",60.4178059629435,-0.770049918548118,-0.679630250589544,-4.57135705306171
"cv",61.5823713920923,-0.751753137182111,-0.665136506979284,-4.48656780461548
