"","","par1","par2","par3"
"cv",106.233313467368,0.563024755012184,-7.91733348342543,-2.29027981344221
"cv",113.418889920538,6.16450241902292,-9.99943681276068,-2.48183171707908
"cv",115.056735625569,0.599929562768148,-8.72903802417933,-2.31885254884102
"cv",103.954908635968,0.580664994944722,-7.64769012873914,-2.34168516892621
"cv",109.99522765348,0.63769415559372,-9.74306922971724,-2.35494079631691
"cv",92.9346683293982,0.710982510471907,-8.27868522868237,-2.21012471965192
