"","","par1","par2","par3","par4"
"cv",126.284399279002,1.89525325919725,-34.6481660678082,-4.12213809083419,731.290390514136
"cv",102.723221243785,2.41003530586815,-44.303506267297,-4.64386266653009,720.156328581612
"cv",114.368107798621,1.72000215560396,-42.696425066749,-3.75804029747869,646.04095698123
"cv",118.849236607433,1.46367405773141,-28.8279115470216,-3.5159496439543,733.825206517012
"cv",139.300829473899,4.46822059633947,-39.6544694226596,-9.99797985752211,881.989120278926
"cv",111.503644129194,1.88495624330315,-36.4137637230622,-3.91217856316559,949.221779932093
"cv",93.335387758869,2.90307206534678,-47.8477794539698,-5.60203552582036,888.53633444363
