"","","par1","par2","par3","par4"
"cv",68.7110397872813,3.49046333210782,-46.816352879399,-9.77700715474142,277.566893309109
"cv",119.894763639919,3.56240451521597,-27.4564971527265,-9.99698883753946,279.959848330819
"cv",114.754120303138,1.5311318056818,-40.0292726417061,-6.02738581068138,557.757324811887
"cv",119.894763639919,3.4951968357613,-43.9470804031326,-9.88924490835986,281.555157306591
"cv",120.960619315437,-1.47757788833485,-16.3812175378397,-9.98328451600051,865.073364818025
"cv",40.9611652067653,3.62666837038169,-41.0169027750752,-9.98205933305426,281.52696733192
"cv",80.6120653051503,-1.99474920435982,-46.7730790164385,-9.99052205854981,493.650341567475
