"","","par1","par2","par3","par4"
"cv",120.087867359054,1.79604472399551,-1.35042169764248,-1.17451195915989,825.628489296056
"cv",120.145594457298,6.02444887281786,2.46756706855997,-1.18206412882311,919.44906056299
"cv",122.379574468636,2.23509232841198,-1.01638527655765,-1.57934553842456,874.224107499607
"cv",120.561477263862,3.87454551028481,5.92663633153699,3.05534187531951,-2.3913860620834
"cv",120.000097262322,2.254503194727,-0.724419008381665,-0.706569668378632,949.521663919176
"cv",119.778204090204,1.93985613093165,-1.51149979124435,-1.28035194820445,943.709963760255
"cv",119.411781909616,6.57198688899624,2.69851542106807,-1.42096436349438,973.673540167511
