"","","par1","par2","par3","par4","par5","par6"
"cv",119.185990366023,3.88681493090377,2.09901653072387,-0.634474257429698,181.050414005355,-227.842182788093,0.436585247109585
"cv",122.057574443048,4.28671852417225,6.32233743189423,2.06430725741675,-625.963128890763,-24.6406332545095,-0.875541716762284
"cv",120.531370933173,6.19503470987562,7.26728355133728,1.75106070914867,515.83420431933,-297.831130783453,0.320012795607948
"cv",119.295953529174,1.10641485080123,4.88266856409609,3.84444331422993,-248.684203501934,52.5398871620769,-0.572570987640258
"cv",120.443843988422,4.0174308583612,6.01610172763467,2.26288578801018,268.956285296298,-815.348418829493,-3.12532661154956
"cv",120.650982065115,2.99621628738195,1.8294644504874,-0.246035001974272,571.558278768055,-868.159573059529,0.0353799213204243
"cv",121.438085114089,1.72875278208615,1.39958322667513,0.756444773174823,608.291926328093,-659.314871675213,2.78099548042386
