"","","par1","par2","par3","par4","par5","par6"
"cv",91.4984468250384,-1.058014209157,1.27114554666877,-6.63860129423219,-574.227619694771,-134.40989509604,7.59533062446804
"cv",73.3484992582362,-1.29387477785349,0.0124112004414201,-9.02396864581759,-687.066585756838,-375.374694419587,3.7514236747146
"cv",54.8882986362018,-1.00609637429917,1.0475536205407,-6.33190094958991,-912.863487769948,-567.44161194556,2.5492861383373
"cv",67.1008221870035,-0.637631487343584,-0.49227605536446,-4.60865127069328,-32.4052862938437,-265.514659784418,2.10271014436761
"cv",58.1993815484032,-1.29814596014079,0.400193207613164,-8.53446836644627,-585.427440443374,-98.8794844908945,-5.83475934678528
"cv",83.1414488159499,-1.3468521612062,-0.582005761995221,-9.94034569269117,-611.422392065836,-109.635577577939,6.56463306007073
"cv",77.5783606584291,0.765956311949537,-18.9830384035796,-2.99594105443572,543.809927159004,-28.5014414897092,0.504067090595403
