"","","par1","par2","par3"
"cv",119.395181294552,0.444694428470576,-2.87254574355186,-0.665401649982031
"cv",121.75339806247,0.71841108251018,-1.97928682566695,-0.782229686738672
"cv",118.405768636934,0.823892020050198,-1.77598864775645,-0.24760437456774
"cv",121.515812882812,0.819449170433911,-1.22683600246451,-0.561912129211545
"cv",120.646670900708,0.713045333632771,-1.95725049877441,-0.696137267989654
"cv",118.658952056266,0.636560280578613,-1.63418071518604,-0.311754865147481
"cv",118.730412653793,0.465403502760069,-2.24022991815643,-0.463151034668181
