"","","par1","par2","par3"
"cv",66.4386264928935,-3.04031386505812,-49.830824811532,-9.99999999992062
"cv",66.4386264903709,-4.1526595672409,-49.1873067516298,-9.99999999996989
"cv",0.029982014387056,-8.10270845394983,-44.8196463319892,-9.99999999999887
"cv",0.029982014387056,-4.0474752860394,-44.8484608357167,-9.99999999965413
"cv",0.029982014387056,-2.30783139876238,-46.2105201846227,-9.99999999999824
"cv",66.4386264901137,-8.03065909113357,-45.9001813104154,-9.99999999997491
"cv",0.029982014387056,-3.88385103734236,-49.5544613847905,-9.9999999999183
