"","","par1","par2","par3","par4"
"cv",81.5518322161769,0.440296927646675,-3.82236087576108,-3.42130263118037,217.201300900956
"cv",99.8511651146973,0.571793726071757,-14.5714901005973,-3.36307524842719,99.2109675641729
"cv",65.9467732357308,0.410443591983662,-3.95521360107329,-3.25748678311186,99.3479657097674
"cv",38.5100983235202,0.50834475591078,-4.45384150863042,-3.16407810023952,99.976943243543
"cv",26.1376287250559,0.488484045985999,-4.51194663001417,-3.13973368795236,99.0070862533844
"cv",33.2514554091374,0.494331343374786,-13.4117021347899,-3.13976559916298,99.9418640965086
"cv",63.5046387867806,0.376275322966783,-4.02497949006118,-3.09952277956854,97.0378991697536
