538.837175648115,510.214548845755,543.29976444196,544.134260535233
655.125760071134,598.398996671503,582.756092402611,567.877818867979
633.352225775977,626.537154893303,617.322017581921,636.85321291968
535.715887604309,533.465635604594,531.584770758545,539.000832004992
550.476167605416,526.250523135199,524.920721940181,507.585253081443
727.895145503389,556.419638546033,730.814204697325,545.910542636907
613.948566948029,635.064798656285,639.994361005871,572.64379788082
398.132855489255,381.00466244547,387.569516854603,393.125073176025
349.253504598371,346.161377335621,394.143477873701,376.741929169909
616.801638166544,523.539553427226,627.693706698873,508.20753122452
621.799487327389,506.061445586394,447.482656925168,500.448539370733
654.114755503952,605.941330799591,643.833226356555,626.559231601209
630.858206061882,617.039710273725,643.067633836029,613.422497384186
690.40326340445,609.083818400493,710.26537372965,605.616348678589
577.839840111256,553.785856345718,585.246904680363,582.770617753745
435.079279104355,433.777353408312,496.77490237208,443.410763360629
458.641036993507,373.985553197838,418.052975565428,378.380453140842
617.345342771907,615.686131145315,689.003439403571,578.139070636708
662.774608645749,618.496034436926,645.135511020633,625.29588488173
476.706816751542,473.921543294632,482.190672130647,506.419029887761
503.694849393661,490.722297248385,507.364776193078,527.861546561114
527.514645387653,518.844379827791,522.6232871249,516.561336993125
620.520117041896,633.727310283898,634.444922377776,627.96046469236
674.211245985105,623.857036419681,665.261963376718,608.336044566356
526.184117080963,612.222104373223,648.366041657405,619.923718069069
532.304363940094,484.347937655266,514.796322403038,499.518333281601
584.081648106091,577.680555234847,587.615890281588,610.323681866395
761.129385328497,600.211268877032,679.946166943262,603.816402417153
543.45431023854,528.508185768152,528.015488401346,512.719142643499
542.93495520481,611.545701613327,597.907000701166,534.003785589143
562.133036944091,591.456861263165,576.012010819714,598.333427841443
501.155487650721,528.834542988709,529.41938237716,534.445273039532
695.059184964701,627.035311050392,704.474104724203,639.735656874726
663.445070875294,621.113595661746,695.412859898087,629.38286727064
582.99374246585,592.898353226083,565.525602189528,524.818668969148
700.828704118825,567.011483629605,696.91546580484,603.615882221675
777.271306030152,629.799142888565,779.818944504224,627.617347540322
561.315527890004,548.70460235585,560.313028073905,574.013340989755
767.083421724941,619.644358350168,744.419007447909,626.55051383721
764.056270389701,574.0344143936,608.993528419186,544.807682291813
638.467407013885,612.084991040551,593.555482509723,579.631286217452
722.742396916095,670.95727839849,730.132491756776,701.820668963154
602.697330179073,658.119849008661,674.429528638881,646.982850251842
666.523473875798,573.576709848711,675.61616144985,521.451310639655
628.030619887149,640.572074343017,613.227115311366,600.165310637181
628.223206595164,565.450886172955,641.21363369112,643.478310785876
613.326259651142,514.064613048369,571.640024544081,516.04016533912
