"","","par1","par2","par3","par4"
"cv",118.987862644223,2.19714651693494,7.12462073019345,3.5184544059833,-850.499716651778
"cv",118.519586937127,2.36796022565682,7.5368923565214,3.60342805506027,-208.660598918549
"cv",119.037617733513,2.37144270868597,7.2911001523608,3.59087737463282,-787.079952647491
"cv",118.238028257738,2.28532580840472,7.1056432760584,3.51754782179562,-636.654387664703
"cv",120.727046450142,2.3634375202022,7.05487171040916,3.36628238618323,-199.478408724551
"cv",125.931823522767,1.1879592971863,5.80564275851971,-4.24956552159244,57.4462922769644
"cv",118.672021335116,2.28704401083727,7.10919332231128,3.49742750572563,-496.18087417707
